z t r theta phi
3.803253e+02 1.101118e+00 1.386139e+04 1.570796e+00 4.824090e+00
3.815680e+02 1.095931e+00 1.386289e+04 1.570796e+00 4.824090e+00
3.828107e+02 1.090785e+00 1.386439e+04 1.570796e+00 4.824090e+00
3.840534e+02 1.085680e+00 1.386588e+04 1.570796e+00 4.824090e+00
3.852961e+02 1.080614e+00 1.386736e+04 1.570796e+00 4.824090e+00
3.865388e+02 1.075588e+00 1.386884e+04 1.570796e+00 4.824090e+00
3.877815e+02 1.070601e+00 1.387030e+04 1.570796e+00 4.824090e+00
3.890242e+02 1.065653e+00 1.387177e+04 1.570796e+00 4.824090e+00
3.902669e+02 1.060743e+00 1.387322e+04 1.570796e+00 4.824090e+00
3.915096e+02 1.055871e+00 1.387467e+04 1.570796e+00 4.824090e+00
3.927523e+02 1.051037e+00 1.387611e+04 1.570796e+00 4.824090e+00
3.939950e+02 1.046239e+00 1.387754e+04 1.570796e+00 4.824090e+00
3.952377e+02 1.041479e+00 1.387897e+04 1.570796e+00 4.824090e+00
3.964804e+02 1.036754e+00 1.388039e+04 1.570796e+00 4.824090e+00
3.977231e+02 1.032066e+00 1.388181e+04 1.570796e+00 4.824090e+00
3.989658e+02 1.027413e+00 1.388322e+04 1.570796e+00 4.824090e+00
4.002085e+02 1.022795e+00 1.388462e+04 1.570796e+00 4.824090e+00
4.014512e+02 1.018212e+00 1.388601e+04 1.570796e+00 4.824090e+00
4.026939e+02 1.013663e+00 1.388740e+04 1.570796e+00 4.824090e+00
4.039366e+02 1.009148e+00 1.388879e+04 1.570796e+00 4.824090e+00
4.051793e+02 1.004667e+00 1.389016e+04 1.570796e+00 4.824090e+00
4.064220e+02 1.000220e+00 1.389153e+04 1.570796e+00 4.824090e+00
4.076647e+02 9.958049e-01 1.389290e+04 1.570796e+00 4.824090e+00
4.089074e+02 9.914228e-01 1.389426e+04 1.570796e+00 4.824090e+00
4.101501e+02 9.870730e-01 1.389561e+04 1.570796e+00 4.824090e+00
4.113928e+02 9.827552e-01 1.389695e+04 1.570796e+00 4.824090e+00
4.126355e+02 9.784690e-01 1.389829e+04 1.570796e+00 4.824090e+00
4.138782e+02 9.742142e-01 1.389963e+04 1.570796e+00 4.824090e+00
4.151209e+02 9.699903e-01 1.390096e+04 1.570796e+00 4.824090e+00
4.163636e+02 9.657971e-01 1.390228e+04 1.570796e+00 4.824090e+00
4.176063e+02 9.616342e-01 1.390359e+04 1.570796e+00 4.824090e+00
4.188490e+02 9.575014e-01 1.390491e+04 1.570796e+00 4.824090e+00
4.200917e+02 9.533984e-01 1.390621e+04 1.570796e+00 4.824090e+00
4.213344e+02 9.493247e-01 1.390751e+04 1.570796e+00 4.824090e+00
4.225771e+02 9.452803e-01 1.390880e+04 1.570796e+00 4.824090e+00
4.238198e+02 9.412647e-01 1.391009e+04 1.570796e+00 4.824090e+00
4.250626e+02 9.372777e-01 1.391137e+04 1.570796e+00 4.824090e+00
4.263053e+02 9.333189e-01 1.391265e+04 1.570796e+00 4.824090e+00
4.275480e+02 9.293882e-01 1.391392e+04 1.570796e+00 4.824090e+00
4.287907e+02 9.254851e-01 1.391519e+04 1.570796e+00 4.824090e+00
4.300334e+02 9.216096e-01 1.391645e+04 1.570796e+00 4.824090e+00
4.312761e+02 9.177612e-01 1.391770e+04 1.570796e+00 4.824090e+00
4.325188e+02 9.139397e-01 1.391895e+04 1.570796e+00 4.824090e+00
4.337615e+02 9.101449e-01 1.392020e+04 1.570796e+00 4.824090e+00
4.350042e+02 9.063765e-01 1.392144e+04 1.570796e+00 4.824090e+00
4.362469e+02 9.026341e-01 1.392267e+04 1.570796e+00 4.824090e+00
4.374896e+02 8.989177e-01 1.392390e+04 1.570796e+00 4.824090e+00
4.387323e+02 8.952269e-01 1.392513e+04 1.570796e+00 4.824090e+00
4.399750e+02 8.915615e-01 1.392634e+04 1.570796e+00 4.824090e+00
4.412177e+02 8.879212e-01 1.392756e+04 1.570796e+00 4.824090e+00
4.424604e+02 8.843058e-01 1.392877e+04 1.570796e+00 4.824090e+00
4.437031e+02 8.807151e-01 1.392997e+04 1.570796e+00 4.824090e+00
4.449458e+02 8.771487e-01 1.393117e+04 1.570796e+00 4.824090e+00
4.461885e+02 8.736066e-01 1.393236e+04 1.570796e+00 4.824090e+00
4.474312e+02 8.700884e-01 1.393355e+04 1.570796e+00 4.824090e+00
4.486739e+02 8.665939e-01 1.393474e+04 1.570796e+00 4.824090e+00
4.499166e+02 8.631230e-01 1.393592e+04 1.570796e+00 4.824090e+00
4.511593e+02 8.596753e-01 1.393709e+04 1.570796e+00 4.824090e+00
4.524020e+02 8.562507e-01 1.393826e+04 1.570796e+00 4.824090e+00
4.536447e+02 8.528489e-01 1.393943e+04 1.570796e+00 4.824090e+00
4.548874e+02 8.494698e-01 1.394059e+04 1.570796e+00 4.824090e+00
4.561301e+02 8.461131e-01 1.394174e+04 1.570796e+00 4.824090e+00
4.573728e+02 8.427786e-01 1.394289e+04 1.570796e+00 4.824090e+00
4.586155e+02 8.394661e-01 1.394404e+04 1.570796e+00 4.824090e+00
4.598582e+02 8.361754e-01 1.394518e+04 1.570796e+00 4.824090e+00
4.611009e+02 8.329064e-01 1.394632e+04 1.570796e+00 4.824090e+00
4.623436e+02 8.296587e-01 1.394745e+04 1.570796e+00 4.824090e+00
4.635863e+02 8.264322e-01 1.394858e+04 1.570796e+00 4.824090e+00
4.648290e+02 8.232267e-01 1.394970e+04 1.570796e+00 4.824090e+00
4.660717e+02 8.200421e-01 1.395082e+04 1.570796e+00 4.824090e+00
4.673144e+02 8.168781e-01 1.395194e+04 1.570796e+00 4.824090e+00
4.685571e+02 8.137345e-01 1.395305e+04 1.570796e+00 4.824090e+00
4.697998e+02 8.106112e-01 1.395415e+04 1.570796e+00 4.824090e+00
4.710425e+02 8.075080e-01 1.395526e+04 1.570796e+00 4.824090e+00
4.722852e+02 8.044246e-01 1.395635e+04 1.570796e+00 4.824090e+00
4.735279e+02 8.013610e-01 1.395745e+04 1.570796e+00 4.824090e+00
4.747706e+02 7.983169e-01 1.395854e+04 1.570796e+00 4.824090e+00
4.760133e+02 7.952922e-01 1.395962e+04 1.570796e+00 4.824090e+00
4.772560e+02 7.922867e-01 1.396070e+04 1.570796e+00 4.824090e+00
4.784987e+02 7.893002e-01 1.396178e+04 1.570796e+00 4.824090e+00
4.797415e+02 7.863325e-01 1.396285e+04 1.570796e+00 4.824090e+00
4.809842e+02 7.833836e-01 1.396392e+04 1.570796e+00 4.824090e+00
4.822269e+02 7.804531e-01 1.396498e+04 1.570796e+00 4.824090e+00
4.834696e+02 7.775410e-01 1.396604e+04 1.570796e+00 4.824090e+00
4.847123e+02 7.746471e-01 1.396710e+04 1.570796e+00 4.824090e+00
4.859550e+02 7.717713e-01 1.396815e+04 1.570796e+00 4.824090e+00
4.871977e+02 7.689133e-01 1.396920e+04 1.570796e+00 4.824090e+00
4.884404e+02 7.660730e-01 1.397025e+04 1.570796e+00 4.824090e+00
4.896831e+02 7.632503e-01 1.397129e+04 1.570796e+00 4.824090e+00
4.909258e+02 7.604451e-01 1.397232e+04 1.570796e+00 4.824090e+00
4.921685e+02 7.576571e-01 1.397336e+04 1.570796e+00 4.824090e+00
4.934112e+02 7.548862e-01 1.397438e+04 1.570796e+00 4.824090e+00
4.946539e+02 7.521322e-01 1.397541e+04 1.570796e+00 4.824090e+00
4.958966e+02 7.493951e-01 1.397643e+04 1.570796e+00 4.824090e+00
4.971393e+02 7.466747e-01 1.397745e+04 1.570796e+00 4.824090e+00
4.983820e+02 7.439708e-01 1.397846e+04 1.570796e+00 4.824090e+00
4.996247e+02 7.412834e-01 1.397947e+04 1.570796e+00 4.824090e+00
5.008674e+02 7.386121e-01 1.398048e+04 1.570796e+00 4.824090e+00
5.021101e+02 7.359570e-01 1.398148e+04 1.570796e+00 4.824090e+00
5.033528e+02 7.333179e-01 1.398248e+04 1.570796e+00 4.824090e+00
5.045955e+02 7.306946e-01 1.398348e+04 1.570796e+00 4.824090e+00
5.058382e+02 7.280870e-01 1.398447e+04 1.570796e+00 4.824090e+00
5.070809e+02 7.254950e-01 1.398546e+04 1.570796e+00 4.824090e+00
5.083236e+02 7.229185e-01 1.398644e+04 1.570796e+00 4.824090e+00
5.095663e+02 7.203573e-01 1.398742e+04 1.570796e+00 4.824090e+00
5.108090e+02 7.178113e-01 1.398840e+04 1.570796e+00 4.824090e+00
5.120517e+02 7.152803e-01 1.398937e+04 1.570796e+00 4.824090e+00
5.132944e+02 7.127643e-01 1.399034e+04 1.570796e+00 4.824090e+00
5.145371e+02 7.102631e-01 1.399131e+04 1.570796e+00 4.824090e+00
5.157798e+02 7.077766e-01 1.399227e+04 1.570796e+00 4.824090e+00
5.170225e+02 7.053047e-01 1.399323e+04 1.570796e+00 4.824090e+00
5.182652e+02 7.028473e-01 1.399419e+04 1.570796e+00 4.824090e+00
5.195079e+02 7.004042e-01 1.399514e+04 1.570796e+00 4.824090e+00
5.207506e+02 6.979752e-01 1.399610e+04 1.570796e+00 4.824090e+00
5.219933e+02 6.955605e-01 1.399704e+04 1.570796e+00 4.824090e+00
5.232360e+02 6.931596e-01 1.399799e+04 1.570796e+00 4.824090e+00
5.244787e+02 6.907727e-01 1.399893e+04 1.570796e+00 4.824090e+00
5.257214e+02 6.883995e-01 1.399986e+04 1.570796e+00 4.824090e+00
5.269641e+02 6.860400e-01 1.400080e+04 1.570796e+00 4.824090e+00
5.282068e+02 6.836940e-01 1.400173e+04 1.570796e+00 4.824090e+00
5.294495e+02 6.813615e-01 1.400265e+04 1.570796e+00 4.824090e+00
5.306922e+02 6.790423e-01 1.400358e+04 1.570796e+00 4.824090e+00
5.319349e+02 6.767363e-01 1.400450e+04 1.570796e+00 4.824090e+00
5.331776e+02 6.744434e-01 1.400542e+04 1.570796e+00 4.824090e+00
5.344204e+02 6.721635e-01 1.400633e+04 1.570796e+00 4.824090e+00
5.356631e+02 6.698965e-01 1.400724e+04 1.570796e+00 4.824090e+00
5.369058e+02 6.676424e-01 1.400815e+04 1.570796e+00 4.824090e+00
5.381485e+02 6.654009e-01 1.400905e+04 1.570796e+00 4.824090e+00
5.393912e+02 6.631720e-01 1.400996e+04 1.570796e+00 4.824090e+00
5.406339e+02 6.609557e-01 1.401085e+04 1.570796e+00 4.824090e+00
5.418766e+02 6.587517e-01 1.401175e+04 1.570796e+00 4.824090e+00
5.431193e+02 6.565600e-01 1.401264e+04 1.570796e+00 4.824090e+00
5.443620e+02 6.543806e-01 1.401353e+04 1.570796e+00 4.824090e+00
5.456047e+02 6.522132e-01 1.401442e+04 1.570796e+00 4.824090e+00
5.468474e+02 6.500579e-01 1.401530e+04 1.570796e+00 4.824090e+00
5.480901e+02 6.479145e-01 1.401618e+04 1.570796e+00 4.824090e+00
5.493328e+02 6.457829e-01 1.401706e+04 1.570796e+00 4.824090e+00
5.505755e+02 6.436631e-01 1.401794e+04 1.570796e+00 4.824090e+00
5.518182e+02 6.415550e-01 1.401881e+04 1.570796e+00 4.824090e+00
5.530609e+02 6.394583e-01 1.401968e+04 1.570796e+00 4.824090e+00
5.543036e+02 6.373732e-01 1.402054e+04 1.570796e+00 4.824090e+00
5.555463e+02 6.352995e-01 1.402141e+04 1.570796e+00 4.824090e+00
5.567890e+02 6.332370e-01 1.402227e+04 1.570796e+00 4.824090e+00
5.580317e+02 6.311858e-01 1.402313e+04 1.570796e+00 4.824090e+00
5.592744e+02 6.291456e-01 1.402398e+04 1.570796e+00 4.824090e+00
5.605171e+02 6.271166e-01 1.402483e+04 1.570796e+00 4.824090e+00
5.617598e+02 6.250984e-01 1.402568e+04 1.570796e+00 4.824090e+00
5.630025e+02 6.230912e-01 1.402653e+04 1.570796e+00 4.824090e+00
5.642452e+02 6.210947e-01 1.402737e+04 1.570796e+00 4.824090e+00
5.654879e+02 6.191090e-01 1.402821e+04 1.570796e+00 4.824090e+00
5.667306e+02 6.171339e-01 1.402905e+04 1.570796e+00 4.824090e+00
5.679733e+02 6.151693e-01 1.402989e+04 1.570796e+00 4.824090e+00
5.692160e+02 6.132152e-01 1.403072e+04 1.570796e+00 4.824090e+00
5.704587e+02 6.112715e-01 1.403155e+04 1.570796e+00 4.824090e+00
5.717014e+02 6.093381e-01 1.403238e+04 1.570796e+00 4.824090e+00
5.729441e+02 6.074150e-01 1.403320e+04 1.570796e+00 4.824090e+00
5.741868e+02 6.055020e-01 1.403403e+04 1.570796e+00 4.824090e+00
5.754295e+02 6.035991e-01 1.403485e+04 1.570796e+00 4.824090e+00
5.766722e+02 6.017062e-01 1.403566e+04 1.570796e+00 4.824090e+00
5.779149e+02 5.998232e-01 1.403648e+04 1.570796e+00 4.824090e+00
5.791576e+02 5.979502e-01 1.403729e+04 1.570796e+00 4.824090e+00
5.804003e+02 5.960869e-01 1.403810e+04 1.570796e+00 4.824090e+00
5.816430e+02 5.942333e-01 1.403890e+04 1.570796e+00 4.824090e+00
5.828857e+02 5.923894e-01 1.403971e+04 1.570796e+00 4.824090e+00
5.841284e+02 5.905550e-01 1.404051e+04 1.570796e+00 4.824090e+00
5.853711e+02 5.887302e-01 1.404131e+04 1.570796e+00 4.824090e+00
5.866138e+02 5.869148e-01 1.404211e+04 1.570796e+00 4.824090e+00
5.878565e+02 5.851088e-01 1.404290e+04 1.570796e+00 4.824090e+00
5.890992e+02 5.833121e-01 1.404369e+04 1.570796e+00 4.824090e+00
5.903420e+02 5.815246e-01 1.404448e+04 1.570796e+00 4.824090e+00
5.915847e+02 5.797463e-01 1.404527e+04 1.570796e+00 4.824090e+00
5.928274e+02 5.779771e-01 1.404605e+04 1.570796e+00 4.824090e+00
5.940701e+02 5.762170e-01 1.404683e+04 1.570796e+00 4.824090e+00
5.953128e+02 5.744658e-01 1.404761e+04 1.570796e+00 4.824090e+00
5.965555e+02 5.727235e-01 1.404839e+04 1.570796e+00 4.824090e+00
5.977982e+02 5.709901e-01 1.404917e+04 1.570796e+00 4.824090e+00
5.990409e+02 5.692654e-01 1.404994e+04 1.570796e+00 4.824090e+00
6.002836e+02 5.675495e-01 1.405071e+04 1.570796e+00 4.824090e+00
6.015263e+02 5.658422e-01 1.405148e+04 1.570796e+00 4.824090e+00
6.027690e+02 5.641436e-01 1.405224e+04 1.570796e+00 4.824090e+00
6.040117e+02 5.624534e-01 1.405300e+04 1.570796e+00 4.824090e+00
6.052544e+02 5.607718e-01 1.405376e+04 1.570796e+00 4.824090e+00
6.064971e+02 5.590985e-01 1.405452e+04 1.570796e+00 4.824090e+00
6.077398e+02 5.574337e-01 1.405528e+04 1.570796e+00 4.824090e+00
6.089825e+02 5.557771e-01 1.405603e+04 1.570796e+00 4.824090e+00
6.102252e+02 5.541287e-01 1.405678e+04 1.570796e+00 4.824090e+00
6.114679e+02 5.524886e-01 1.405753e+04 1.570796e+00 4.824090e+00
6.127106e+02 5.508566e-01 1.405828e+04 1.570796e+00 4.824090e+00
6.139533e+02 5.492326e-01 1.405902e+04 1.570796e+00 4.824090e+00
6.151960e+02 5.476167e-01 1.405977e+04 1.570796e+00 4.824090e+00
6.164387e+02 5.460087e-01 1.406051e+04 1.570796e+00 4.824090e+00
6.176814e+02 5.444086e-01 1.406125e+04 1.570796e+00 4.824090e+00
6.189241e+02 5.428164e-01 1.406198e+04 1.570796e+00 4.824090e+00
6.201668e+02 5.412320e-01 1.406271e+04 1.570796e+00 4.824090e+00
6.214095e+02 5.396553e-01 1.406345e+04 1.570796e+00 4.824090e+00
6.226522e+02 5.380863e-01 1.406418e+04 1.570796e+00 4.824090e+00
6.238949e+02 5.365249e-01 1.406490e+04 1.570796e+00 4.824090e+00
6.251376e+02 5.349712e-01 1.406563e+04 1.570796e+00 4.824090e+00
6.263803e+02 5.334249e-01 1.406635e+04 1.570796e+00 4.824090e+00
6.276230e+02 5.318862e-01 1.406707e+04 1.570796e+00 4.824090e+00
6.288657e+02 5.303548e-01 1.406779e+04 1.570796e+00 4.824090e+00
6.301084e+02 5.288309e-01 1.406851e+04 1.570796e+00 4.824090e+00
6.313511e+02 5.273143e-01 1.406922e+04 1.570796e+00 4.824090e+00
6.325938e+02 5.258049e-01 1.406993e+04 1.570796e+00 4.824090e+00
6.338365e+02 5.243028e-01 1.407064e+04 1.570796e+00 4.824090e+00
6.350792e+02 5.228079e-01 1.407135e+04 1.570796e+00 4.824090e+00
6.363219e+02 5.213201e-01 1.407206e+04 1.570796e+00 4.824090e+00
6.375646e+02 5.198394e-01 1.407276e+04 1.570796e+00 4.824090e+00
6.388073e+02 5.183658e-01 1.407347e+04 1.570796e+00 4.824090e+00
6.400500e+02 5.168991e-01 1.407417e+04 1.570796e+00 4.824090e+00
6.412927e+02 5.154394e-01 1.407486e+04 1.570796e+00 4.824090e+00
6.425354e+02 5.139866e-01 1.407556e+04 1.570796e+00 4.824090e+00
6.437781e+02 5.125406e-01 1.407625e+04 1.570796e+00 4.824090e+00
6.450209e+02 5.111015e-01 1.407695e+04 1.570796e+00 4.824090e+00
6.462636e+02 5.096691e-01 1.407764e+04 1.570796e+00 4.824090e+00
6.475063e+02 5.082435e-01 1.407832e+04 1.570796e+00 4.824090e+00
6.487490e+02 5.068245e-01 1.407901e+04 1.570796e+00 4.824090e+00
6.499917e+02 5.054121e-01 1.407970e+04 1.570796e+00 4.824090e+00
6.512344e+02 5.040063e-01 1.408038e+04 1.570796e+00 4.824090e+00
6.524771e+02 5.026071e-01 1.408106e+04 1.570796e+00 4.824090e+00
6.537198e+02 5.012144e-01 1.408174e+04 1.570796e+00 4.824090e+00
6.549625e+02 4.998281e-01 1.408241e+04 1.570796e+00 4.824090e+00
6.562052e+02 4.984483e-01 1.408309e+04 1.570796e+00 4.824090e+00
6.574479e+02 4.970748e-01 1.408376e+04 1.570796e+00 4.824090e+00
6.586906e+02 4.957077e-01 1.408443e+04 1.570796e+00 4.824090e+00
6.599333e+02 4.943469e-01 1.408510e+04 1.570796e+00 4.824090e+00
6.611760e+02 4.929923e-01 1.408577e+04 1.570796e+00 4.824090e+00
6.624187e+02 4.916439e-01 1.408643e+04 1.570796e+00 4.824090e+00
6.636614e+02 4.903017e-01 1.408710e+04 1.570796e+00 4.824090e+00
6.649041e+02 4.889657e-01 1.408776e+04 1.570796e+00 4.824090e+00
6.661468e+02 4.876357e-01 1.408842e+04 1.570796e+00 4.824090e+00
6.673895e+02 4.863118e-01 1.408908e+04 1.570796e+00 4.824090e+00
6.686322e+02 4.849939e-01 1.408973e+04 1.570796e+00 4.824090e+00
6.698749e+02 4.836820e-01 1.409039e+04 1.570796e+00 4.824090e+00
6.711176e+02 4.823760e-01 1.409104e+04 1.570796e+00 4.824090e+00
6.723603e+02 4.810760e-01 1.409169e+04 1.570796e+00 4.824090e+00
6.736030e+02 4.797818e-01 1.409234e+04 1.570796e+00 4.824090e+00
6.748457e+02 4.784934e-01 1.409299e+04 1.570796e+00 4.824090e+00
6.760884e+02 4.772108e-01 1.409364e+04 1.570796e+00 4.824090e+00
6.773311e+02 4.759340e-01 1.409428e+04 1.570796e+00 4.824090e+00
6.785738e+02 4.746629e-01 1.409492e+04 1.570796e+00 4.824090e+00
6.798165e+02 4.733974e-01 1.409556e+04 1.570796e+00 4.824090e+00
6.810592e+02 4.721377e-01 1.409620e+04 1.570796e+00 4.824090e+00
6.823019e+02 4.708835e-01 1.409684e+04 1.570796e+00 4.824090e+00
6.835446e+02 4.696349e-01 1.409747e+04 1.570796e+00 4.824090e+00
6.847873e+02 4.683918e-01 1.409811e+04 1.570796e+00 4.824090e+00
6.860300e+02 4.671543e-01 1.409874e+04 1.570796e+00 4.824090e+00
6.872727e+02 4.659222e-01 1.409937e+04 1.570796e+00 4.824090e+00
6.885154e+02 4.646956e-01 1.410000e+04 1.570796e+00 4.824090e+00
6.897581e+02 4.634744e-01 1.410062e+04 1.570796e+00 4.824090e+00
6.910008e+02 4.622585e-01 1.410125e+04 1.570796e+00 4.824090e+00
6.922435e+02 4.610480e-01 1.410187e+04 1.570796e+00 4.824090e+00
6.934862e+02 4.598428e-01 1.410249e+04 1.570796e+00 4.824090e+00
6.947289e+02 4.586429e-01 1.410311e+04 1.570796e+00 4.824090e+00
6.959716e+02 4.574482e-01 1.410373e+04 1.570796e+00 4.824090e+00
6.972143e+02 4.562587e-01 1.410435e+04 1.570796e+00 4.824090e+00
6.984570e+02 4.550744e-01 1.410496e+04 1.570796e+00 4.824090e+00
6.996997e+02 4.538952e-01 1.410558e+04 1.570796e+00 4.824090e+00
7.009425e+02 4.527212e-01 1.410619e+04 1.570796e+00 4.824090e+00
7.021852e+02 4.515522e-01 1.410680e+04 1.570796e+00 4.824090e+00
7.034279e+02 4.503883e-01 1.410741e+04 1.570796e+00 4.824090e+00
7.046706e+02 4.492294e-01 1.410802e+04 1.570796e+00 4.824090e+00
7.059133e+02 4.480755e-01 1.410862e+04 1.570796e+00 4.824090e+00
7.071560e+02 4.469266e-01 1.410923e+04 1.570796e+00 4.824090e+00
7.083987e+02 4.457826e-01 1.410983e+04 1.570796e+00 4.824090e+00
7.096414e+02 4.446435e-01 1.411043e+04 1.570796e+00 4.824090e+00
7.108841e+02 4.435093e-01 1.411103e+04 1.570796e+00 4.824090e+00
7.121268e+02 4.423799e-01 1.411163e+04 1.570796e+00 4.824090e+00
7.133695e+02 4.412553e-01 1.411222e+04 1.570796e+00 4.824090e+00
7.146122e+02 4.401355e-01 1.411282e+04 1.570796e+00 4.824090e+00
7.158549e+02 4.390205e-01 1.411341e+04 1.570796e+00 4.824090e+00
7.170976e+02 4.379102e-01 1.411400e+04 1.570796e+00 4.824090e+00
7.183403e+02 4.368046e-01 1.411459e+04 1.570796e+00 4.824090e+00
7.195830e+02 4.357036e-01 1.411518e+04 1.570796e+00 4.824090e+00
7.208257e+02 4.346074e-01 1.411577e+04 1.570796e+00 4.824090e+00
7.220684e+02 4.335157e-01 1.411636e+04 1.570796e+00 4.824090e+00
7.233111e+02 4.324286e-01 1.411694e+04 1.570796e+00 4.824090e+00
7.245538e+02 4.313461e-01 1.411752e+04 1.570796e+00 4.824090e+00
7.257965e+02 4.302681e-01 1.411810e+04 1.570796e+00 4.824090e+00
7.270392e+02 4.291946e-01 1.411868e+04 1.570796e+00 4.824090e+00
7.282819e+02 4.281256e-01 1.411926e+04 1.570796e+00 4.824090e+00
7.295246e+02 4.270611e-01 1.411984e+04 1.570796e+00 4.824090e+00
7.307673e+02 4.260010e-01 1.412041e+04 1.570796e+00 4.824090e+00
7.320100e+02 4.249453e-01 1.412099e+04 1.570796e+00 4.824090e+00
7.332527e+02 4.238940e-01 1.412156e+04 1.570796e+00 4.824090e+00
7.344954e+02 4.228470e-01 1.412213e+04 1.570796e+00 4.824090e+00
7.357381e+02 4.218044e-01 1.412270e+04 1.570796e+00 4.824090e+00
7.369808e+02 4.207661e-01 1.412327e+04 1.570796e+00 4.824090e+00
7.382235e+02 4.197320e-01 1.412384e+04 1.570796e+00 4.824090e+00
7.394662e+02 4.187022e-01 1.412440e+04 1.570796e+00 4.824090e+00
7.407089e+02 4.176766e-01 1.412497e+04 1.570796e+00 4.824090e+00
7.419516e+02 4.166553e-01 1.412553e+04 1.570796e+00 4.824090e+00
7.431943e+02 4.156381e-01 1.412609e+04 1.570796e+00 4.824090e+00
7.444370e+02 4.146250e-01 1.412665e+04 1.570796e+00 4.824090e+00
7.456797e+02 4.136161e-01 1.412721e+04 1.570796e+00 4.824090e+00
7.469224e+02 4.126114e-01 1.412776e+04 1.570796e+00 4.824090e+00
7.481651e+02 4.116107e-01 1.412832e+04 1.570796e+00 4.824090e+00
7.494078e+02 4.106140e-01 1.412887e+04 1.570796e+00 4.824090e+00
7.506505e+02 4.096214e-01 1.412943e+04 1.570796e+00 4.824090e+00
7.518932e+02 4.086328e-01 1.412998e+04 1.570796e+00 4.824090e+00
7.531359e+02 4.076482e-01 1.413053e+04 1.570796e+00 4.824090e+00
7.543786e+02 4.066676e-01 1.413108e+04 1.570796e+00 4.824090e+00
7.556214e+02 4.056909e-01 1.413163e+04 1.570796e+00 4.824090e+00
7.568641e+02 4.047182e-01 1.413217e+04 1.570796e+00 4.824090e+00
7.581068e+02 4.037493e-01 1.413272e+04 1.570796e+00 4.824090e+00
7.593495e+02 4.027844e-01 1.413326e+04 1.570796e+00 4.824090e+00
7.605922e+02 4.018233e-01 1.413380e+04 1.570796e+00 4.824090e+00
7.618349e+02 4.008660e-01 1.413434e+04 1.570796e+00 4.824090e+00
7.630776e+02 3.999126e-01 1.413488e+04 1.570796e+00 4.824090e+00
7.643203e+02 3.989629e-01 1.413542e+04 1.570796e+00 4.824090e+00
7.655630e+02 3.980170e-01 1.413596e+04 1.570796e+00 4.824090e+00
7.668057e+02 3.970749e-01 1.413650e+04 1.570796e+00 4.824090e+00
7.680484e+02 3.961365e-01 1.413703e+04 1.570796e+00 4.824090e+00
7.692911e+02 3.952018e-01 1.413756e+04 1.570796e+00 4.824090e+00
7.705338e+02 3.942708e-01 1.413809e+04 1.570796e+00 4.824090e+00
7.717765e+02 3.933435e-01 1.413863e+04 1.570796e+00 4.824090e+00
7.730192e+02 3.924199e-01 1.413915e+04 1.570796e+00 4.824090e+00
7.742619e+02 3.914998e-01 1.413968e+04 1.570796e+00 4.824090e+00
7.755046e+02 3.905834e-01 1.414021e+04 1.570796e+00 4.824090e+00
7.767473e+02 3.896706e-01 1.414074e+04 1.570796e+00 4.824090e+00
7.779900e+02 3.887613e-01 1.414126e+04 1.570796e+00 4.824090e+00
7.792327e+02 3.878556e-01 1.414178e+04 1.570796e+00 4.824090e+00
7.804754e+02 3.869534e-01 1.414231e+04 1.570796e+00 4.824090e+00
7.817181e+02 3.860547e-01 1.414283e+04 1.570796e+00 4.824090e+00
7.829608e+02 3.851595e-01 1.414335e+04 1.570796e+00 4.824090e+00
7.842035e+02 3.842678e-01 1.414386e+04 1.570796e+00 4.824090e+00
7.854462e+02 3.833796e-01 1.414438e+04 1.570796e+00 4.824090e+00
7.866889e+02 3.824948e-01 1.414490e+04 1.570796e+00 4.824090e+00
7.879316e+02 3.816134e-01 1.414541e+04 1.570796e+00 4.824090e+00
7.891743e+02 3.807354e-01 1.414592e+04 1.570796e+00 4.824090e+00
7.904170e+02 3.798608e-01 1.414644e+04 1.570796e+00 4.824090e+00
7.916597e+02 3.789895e-01 1.414695e+04 1.570796e+00 4.824090e+00
7.929024e+02 3.781216e-01 1.414746e+04 1.570796e+00 4.824090e+00
7.941451e+02 3.772570e-01 1.414797e+04 1.570796e+00 4.824090e+00
7.953878e+02 3.763958e-01 1.414847e+04 1.570796e+00 4.824090e+00
7.966305e+02 3.755378e-01 1.414898e+04 1.570796e+00 4.824090e+00
7.978732e+02 3.746831e-01 1.414949e+04 1.570796e+00 4.824090e+00
7.991159e+02 3.738316e-01 1.414999e+04 1.570796e+00 4.824090e+00
8.003586e+02 3.729834e-01 1.415049e+04 1.570796e+00 4.824090e+00
8.016013e+02 3.721384e-01 1.415099e+04 1.570796e+00 4.824090e+00
8.028440e+02 3.712966e-01 1.415149e+04 1.570796e+00 4.824090e+00
8.040867e+02 3.704580e-01 1.415199e+04 1.570796e+00 4.824090e+00
8.053294e+02 3.696226e-01 1.415249e+04 1.570796e+00 4.824090e+00
8.065721e+02 3.687903e-01 1.415299e+04 1.570796e+00 4.824090e+00
8.078148e+02 3.679612e-01 1.415349e+04 1.570796e+00 4.824090e+00
8.090575e+02 3.671351e-01 1.415398e+04 1.570796e+00 4.824090e+00
8.103003e+02 3.663122e-01 1.415447e+04 1.570796e+00 4.824090e+00
8.115430e+02 3.654924e-01 1.415497e+04 1.570796e+00 4.824090e+00
8.127857e+02 3.646756e-01 1.415546e+04 1.570796e+00 4.824090e+00
